Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,0,MLP-R,6,X,0.002141152,0.997841986,1.5585087858364235,0.42783945549097596,-8.05603401278221e-06
0,0,0,MLP-R,6,W1,0.161175394,0.837555333,1.2360919559636077,0.3955894165337503,0.00013197330438148304
0,0,0,MLP-R,6,W2,0.263092726,0.734835392,1.0787978029159118,0.4638610952252561,-0.00045923475426489223
0,0,0,MLR,7,X,0.001838227,0.998167513,1.6310783366178903,0.37027450167928644,1.5545067765909693e-06
0,0,0,MLR,7,W1,0.186295672,0.81428613,1.2628178152463048,0.3801360501500435,-7.469582375553285e-05
0,0,0,MLR,7,W2,0.268761057,0.732078285,1.0757271509663675,0.3585588153542981,-0.0012719289655957588
0,0,0,SVR,7,X,0.001834843,0.998170887,1.630121988704887,0.3708372040985908,3.5985866531640376e-06
0,0,0,SVR,7,W1,0.186338501,0.814243435,1.280703144216778,0.38312345560517347,-0.00017123584306280026
0,0,0,SVR,7,W2,0.268537589,0.732301055,1.0967516442818759,0.33753020952353807,-0.0006805693642701783
0,0,0,RF-R,7,X,0.025670292,0.974409877,1.4821237918315293,0.34377373880236795,-0.000814647857089934
0,0,0,RF-R,7,W1,0.220980903,0.779709221,1.1625757671048564,0.34602818953628744,-0.003355501328598842
0,0,0,RF-R,7,W2,0.307305298,0.693654417,1.018424176389354,0.33120631663974476,0.003689440326797444
0,0,0,XGBoost-R,7,X,0.004134756,0.989785783,1.6252058554170083,0.3583489669531503,-0.00011939596048775592
0,0,0,XGBoost-R,7,W1,0.200263375,0.767667424,1.250823416943037,0.3852779891947063,0.0016650214312001865
0,0,0,XGBoost-R,7,W2,0.289878612,0.621841724,1.0551299055560701,0.33998176945553726,-0.002334052577751389
0,0,0,MLP-R,7,X,0.001837764,0.998167976,1.630947368627427,0.3703749343522225,1.5908306867706833e-06
0,0,0,MLP-R,7,W1,0.186095474,0.814485703,1.2583320629383863,0.3799499257050599,-9.911809443413633e-05
0,0,0,MLP-R,7,W2,0.269195554,0.731645145,1.076001752886423,0.3563210649889062,-0.001318321894486152
0,0,0,MLR,8,X,0.001756814,0.998366675,1.5989753575828574,0.32136390485840083,5.504291137559125e-06
0,0,0,MLR,8,W1,0.143904418,0.866210824,1.2959943424367488,0.32654474566850455,0.0
0,0,0,MLR,8,W2,0.275100123,0.744237047,1.0847274227131953,0.3340693341821576,0.0002551357179947589
0,0,0,SVR,8,X,0.001755795,0.998367623,1.5988015745002973,0.32076177291700037,5.265432766576872e-06
0,0,0,SVR,8,W1,0.145277025,0.864934699,1.2923389592200352,0.3307516590757906,-0.0006723118551554719
